PROC_TRACEINFO,OP070_V_1_angle_value,OP090_SnapRingPeakForce_value,OP070_V_2_angle_value,OP120_Rodage_I_mesure_value,OP090_SnapRingFinalStroke_value,OP110_Vissage_M8_torque_value,OP100_Capuchon_insertion_mesure,OP120_Rodage_U_mesure_value,OP070_V_1_torque_value,OP090_StartLinePeakForce_value,OP110_Vissage_M8_angle_value,OP090_SnapRingMidPointForce_val,OP070_V_2_torque_value
I-B-XA1207672-190829-00136,149.5,154.48,158.9,109.23,12.11,12.25,0.39,11.97,6.41,19.28,17.2,83.81,6.41
I-B-XA1207672-190821-01089,161.6,158.53,155.8,122.96,11.81,12.22,0.38,11.98,6.6,25.38,13.4,102.82,6.63
I-B-XA1207672-190503-02747,157.5,173.46,173.2,114.85,12.06,12.21,,11.97,6.61,23.85,15.1,95.6,6.66
I-B-XA1207672-190815-01755,157.2,158.61,137.6,111.92,11.83,12.26,0.4,11.97,6.6,25.55,18.4,107,6.63
I-B-XA1207672-190905-00955,179.2,150.76,127.4,111.77,12.09,12.24,0.41,11.98,6.4,24.19,24.9,94.26,6.42
I-B-XA1207672-190503-03853,151.6,175.61,140.1,113.72,12.05,12.31,,11.97,6.6,24.76,11.4,106.74,6.61
I-B-XA1207672-190821-01389,144.3,149.15,186,118.25,11.82,12.3,0.36,11.97,6.6,24.39,12.2,92.89,6.61
I-B-XA1207672-190907-02069,141.8,140.16,178.1,112.33,12.07,12.26,0.38,11.97,6.41,20.46,14.8,95.89,6.41
I-B-XA1207672-190504-01502,165,160.27,161,115.97,12.08,12.15,,11.98,6.62,18.26,16.1,98.3,6.63
I-B-XA1207672-190503-02342,132.6,166.92,156.9,118.4,12.07,12.13,,11.97,6.62,23.97,27,97.15,6.63
I-B-XA1207672-190527-00590,150.1,174.59,155.5,110.05,11.9,12.24,,11.98,6.63,26.27,15.8,112.28,6.61
I-B-XA1207672-190831-00571,161.3,137.21,144.3,112.58,12.12,12.3,0.4,11.97,6.42,21.46,11.8,88.62,6.41
I-B-XA1207672-190907-02259,183.9,151.33,173.2,113.79,12.05,12.21,0.41,11.97,6.41,20.56,17.6,101.45,6.4
I-B-XA1207672-190527-00014,139.1,169.44,173.1,109.09,11.9,12.25,,11.97,6.62,24.96,11,105.35,6.6
I-B-XA1207672-190802-02996,169.8,166.9,155,106.2,11.79,12.26,0.36,11.97,6.61,26.18,20.8,102.15,6.61
I-B-XA1207672-190429-00456,155.4,180.25,149.4,115.7,12.06,12.41,,11.97,6.62,28.83,10.4,102.96,6.63
I-B-XA1207672-190627-00838,198.1,140.32,168.9,114.16,11.72,12.2,,11.97,6.23,25.73,24.3,104.36,6.61
I-B-XA1207672-190815-00893,143.8,166.74,130.2,111.94,11.82,12.38,0.38,11.97,6.61,25.61,14.6,102.32,6.62
I-B-XA1207672-190528-01868,158.6,158.86,154.1,111.22,11.89,12.33,,11.97,6.62,26.12,10.8,95.01,6.62
I-B-XA1207672-190831-00787,167.2,150.02,174.6,112.51,12.12,12.34,0.41,11.97,6.41,21.32,28.9,93.81,6.41
I-B-XA1207672-190527-00456,166.8,164.8,150.7,109.68,11.89,12.28,,11.98,6.62,24.91,12.6,92.9,6.61
I-B-XA1207672-190907-02432,191.2,141.42,160.4,113.9,12.06,12.2,0.41,11.97,6.4,28.73,17.6,93.31,6.41
I-B-XA1207672-190703-00922,173.2,164.41,152.8,110.53,11.75,12.27,,11.97,6.61,27.26,20.4,106.55,6.61
I-B-XA1207672-190422-00193,149,169.36,159.9,116.99,12.08,12.1,,11.97,6.62,23.98,26.8,102.11,6.61
I-B-XA1207672-190513-00090,151.1,176.83,170.4,113.27,11.9,12.21,,11.97,6.62,24.72,25.9,96.05,6.61
I-B-XA1207672-190906-01703,174.1,154.61,152,116.67,12.04,12.3,0.41,11.97,6.41,21.32,12.5,93.69,6.42
I-B-XA1207672-190530-03488,149.3,157.78,182.6,110.4,11.9,12.31,,11.97,6.61,27.86,10.1,91.23,6.61
I-B-XA1207672-190715-00070,161.5,166.62,159.8,113.99,11.84,12.22,,11.97,6.61,26.97,18.6,97.41,6.61
I-B-XA1207672-190831-00237,147,140.25,154.6,111.84,12.12,12.23,0.4,11.97,6.41,17.59,20.2,80.54,6.4
I-B-XA1207672-190830-02315,145.9,144.8,160.3,120.18,12.12,12.35,0.39,11.97,6.41,17.49,10.6,81.56,6.42
I-B-XA1207672-190425-00208,195.4,183.98,163,111.49,12.04,12.3,,11.97,6.64,23.39,16.7,102.71,6.61
I-B-XA1207672-190621-03367,142,151.85,167.1,113.08,11.89,12.37,,11.97,6.6,26.28,10,92.88,6.61
I-B-XA1207672-190906-01390,166.3,148.19,179.6,109.42,12.04,12.37,0.41,11.97,6.41,22.95,11,101.76,6.41
I-B-XA1207672-190905-01023,147,142.28,157.2,111.6,12.1,12.23,0.41,11.97,6.43,24.94,21.2,99.56,6.4
I-B-XA1207672-190528-02189,145.6,161.33,161.7,114.03,11.89,12.16,,11.97,6.62,26.75,24.7,94.94,6.6
I-B-XA1207672-190504-01347,172.2,178.24,168.6,109.92,12.06,12.17,,11.97,6.61,26.37,17.4,104.84,6.62
I-B-XA1207672-190801-01735,153.6,144.31,166.4,111.98,11.83,12.13,0.36,11.97,6.61,25.14,65.1,104.45,6.62
I-B-XA1207672-190829-00061,134.8,155.19,127,109.61,12.11,12.18,0.38,11.97,6.41,21.79,20.8,98.69,6.41
I-B-XA1207672-190907-01849,163.8,141.59,173.3,111.58,12.06,12.2,0.38,11.97,6.4,22.72,14.8,95.04,6.43
I-B-XA1207672-190801-02155,160.2,141.98,134.7,108.58,11.85,12.14,0.31,11.97,6.6,25.33,19.3,95.49,6.61
I-B-XA1207672-190830-04563,168.9,154.57,157.4,110.07,12.12,12.24,0.38,11.97,6.4,19.46,26.6,82.27,6.41
I-B-XA1207672-190801-02460,175.4,136.72,148,111.86,11.84,12.24,0.32,11.98,6.62,22.07,15.3,94.26,6.61
I-B-XA1207672-190429-00221,181.9,160.75,191.9,115.21,12.09,12.29,,11.97,6.62,20.55,18.3,101.88,6.64
I-B-XA1207672-190504-01005,159.8,149.05,142.4,114.22,12.09,12.17,,11.97,6.62,26.07,18.6,98.99,6.62
I-B-XA1207672-190713-00085,191.7,154.57,175.2,115.41,11.84,12.35,,11.97,6.61,26.25,15.2,98.24,6.62
I-B-XA1207672-190815-00525,136.4,164.65,153.7,112.16,11.8,12.28,0.4,11.97,6.61,25.9,15.1,103.33,6.6
I-B-XA1207672-190508-02523,144.3,154.12,161.8,114.55,12.1,12.19,,11.97,6.62,23.12,20.5,105.15,6.61
I-B-XA1207672-190527-00427,169.1,150.67,169.5,107.77,11.91,12.28,,11.98,6.61,25.05,12.9,100.7,6.65
I-B-XA1207672-190528-02882,148.5,152.1,145.8,111.99,11.9,12.29,,11.97,6.62,23.41,10,96.49,6.6
I-B-XA1207672-190520-00959,148.8,172.2,149.8,111.7,11.87,12.16,,11.97,6.61,24.47,22.8,101.64,6.61
I-B-XA1207672-190528-02780,145.5,166.1,136.4,115.5,11.88,12.39,,11.98,6.62,22.74,19.8,97,6.61
I-B-XA1207672-190815-01345,150.1,166.23,175.1,113.07,11.82,12.27,0.39,11.97,6.6,24.31,17,105.33,6.6
I-B-XA1207672-190511-01073,157.3,170.25,148.9,115.17,11.95,12.3,,11.97,6.61,26.5,26.2,106.95,6.61
I-B-XA1207672-190905-03713,166.1,141.38,149.1,115.34,12.1,12.29,0.41,11.97,6.41,21.59,12.7,96.77,6.41
I-B-XA1207672-190520-00478,173.2,163.38,160.6,116.26,11.89,12.18,,11.97,6.64,24.51,23.3,93.98,6.61
I-B-XA1207672-190701-00506,168.2,154.77,149.7,109.68,11.76,12.25,,11.97,6.6,29.16,18.8,104.38,6.62
I-B-XA1207672-190528-02848,173,147.79,134.6,111.84,11.91,12.26,,11.97,6.62,21.44,27.3,97.97,6.6
I-B-XA1207672-190424-02165,140.2,182.55,186.2,113.53,12.05,12.31,,11.97,6.6,23.92,10.4,103.64,6.63
I-B-XA1207672-190828-01007,174.4,160.32,166.8,114.19,12.13,12.26,0.39,11.97,6.42,20.75,12.9,95.02,6.41
I-B-XA1207672-190508-01876,157.5,157.04,175.6,112.96,12.09,12.09,,11.97,6.6,22.05,15.4,98.84,6.61
I-B-XA1207672-190905-00818,154,151.26,143,114.25,12.1,12.21,0.41,11.97,6.41,22.4,17.5,97.77,6.41
I-B-XA1207672-190503-03607,141.5,169.68,138.1,111.35,12.07,12.46,,11.97,6.61,22.86,7.3,92.99,6.6
I-B-XA1207672-190829-00743,156.7,146.7,148.1,111.88,12.14,12.34,0.39,11.97,6.41,16.85,21.8,77.75,6.41
I-B-XA1207672-190424-03062,182.1,184.13,169.5,117.31,12.06,12.26,,11.97,6.62,26.83,11.2,107.55,6.61
I-B-XA1207672-190905-01031,154.2,158.75,131.5,112.45,12.09,12.22,0.41,11.97,6.41,21.64,17.9,101.9,6.41
I-B-XA1207672-190508-03658,141,162.16,195.3,111.66,12.09,12.23,,11.97,6.62,24.63,28.8,106.07,6.62
I-B-XA1207672-190504-01859,150.6,155.32,156.6,109.28,12.09,12.17,,11.98,6.61,21.16,19.4,97.91,6.62
I-B-XA1207672-190831-00742,181,156.61,150.3,111.02,12.11,12.28,0.31,11.97,6.42,22.89,12.9,94.84,6.41
I-B-XA1207672-190713-00222,157.1,166.09,177.1,122.14,11.84,12.23,,11.98,6.6,27.82,12,101.52,6.6
I-B-XA1207672-190530-03279,136.2,175.17,151.3,112.39,11.88,12.25,,11.98,6.61,22.26,22,92.83,6.61
I-B-XA1207672-190627-01761,166.1,154.7,156.7,112.61,11.7,12.2,,11.97,6.61,31.16,23.1,109.91,6.63
I-B-XA1207672-190422-00822,158,168.84,163.6,115.27,12.09,12.18,,11.97,6.65,32.65,31.4,100.65,6.6
I-B-XA1207672-190906-02669,145.4,148.66,169,115.09,12.04,12.25,0.41,11.97,6.41,20.95,27.9,101.18,6.41
I-B-XA1207672-190503-00166,175.2,176.87,159.8,112.18,12.06,12.3,,11.97,6.63,24.49,28.9,103.79,6.61
I-B-XA1207672-190830-04519,176.2,152.45,158.3,112.42,12.11,12.3,0.36,11.97,6.41,17.69,11.1,77.67,6.41
I-B-XA1207672-190802-02753,164.4,160.53,134.3,106.91,11.82,12.29,0.38,11.97,6.61,25.69,14,102.54,6.61
I-B-XA1207672-190504-00155,159.9,158.41,151.4,114.14,12.08,12.17,,11.97,6.62,22.7,27.4,103.84,6.6
I-B-XA1207672-190830-02222,164.1,147.39,153.4,113.89,12.1,12.27,0.39,11.97,6.42,21.77,16.4,88.68,6.41
I-B-XA1207672-190906-03620,168.9,149.09,143,114.29,12.06,12.21,0.41,11.97,6.4,18.77,15.4,89.56,6.41
I-B-XA1207672-190528-03336,149.8,148.52,154.5,112.15,11.9,12.38,,11.97,6.6,22.21,9.7,87.94,6.66
I-B-XA1207672-190830-00764,178.2,145.49,174,111.04,12.12,12.26,0.4,11.97,6.41,17.79,15.6,81.49,6.4
I-B-XA1207672-190904-01515,156.2,132.07,125.9,106.82,12.09,12.3,0.31,11.97,6.41,23.71,12.6,94.73,6.44
I-B-XA1207672-190830-01589,170.7,136.53,157.3,116.84,12.12,12.23,0.39,11.97,6.41,21.93,29.9,81.77,6.44
I-B-XA1207672-190706-01638,157,142.23,129.5,116.67,11.77,12.33,,11.97,6.61,24.35,11.1,93.77,6.61
I-B-XA1207672-190528-01515,151.5,150.99,142.5,107.6,11.89,12.2,,11.98,6.62,24.24,16.7,94.48,6.61
I-B-XA1207672-190527-00152,182.8,169.94,186.8,110.79,11.9,12.34,,11.97,6.62,24.69,11.7,99.35,6.63
I-B-XA1207672-190621-01039,161.4,146.94,142.9,117.4,11.9,12.36,,11.97,6.61,27.15,8.8,93.36,6.61
I-B-XA1207672-190503-04214,146.3,152.17,141.7,113.34,12.09,12.24,,11.97,6.62,20.64,16,94.79,6.6
I-B-XA1207672-190828-02960,174.2,160.78,154.5,108.83,12.12,12.19,0.35,11.97,6.41,24.68,19.8,100.7,6.41
I-B-XA1207672-190803-00683,194.2,144.87,131,114.08,11.84,12.28,0.37,11.97,6.6,25.34,15.1,101.8,6.61
I-B-XA1207672-190528-01640,146.2,146.84,170,111.64,11.89,12.2,,11.98,6.61,25.84,14.4,98.67,6.63
I-B-XA1207672-190830-01898,169.8,147.51,140.3,116.46,12.12,12.25,0.4,11.97,6.41,19.76,22.7,86.08,6.41
I-B-XA1207672-190504-01667,156.2,154.92,167.7,113.53,12.09,12.14,,11.97,6.61,22.86,24.7,97.92,6.61
I-B-XA1207672-190621-00788,156.1,144.12,168.9,120.34,11.88,12.21,,11.97,6.62,21.86,29.9,100.39,6.61
I-B-XA1207672-190831-00176,151.1,137.5,150.2,111.58,12.11,12.22,0.39,11.97,6.4,17.85,17.2,85.67,6.41
I-B-XA1207672-190803-00366,166.2,160.81,182.5,110.41,11.82,12.21,0.37,11.97,6.61,27.07,15.3,95.26,6.61
I-B-XA1207672-190727-01019,167.2,155.37,155.4,106.81,11.82,12.2,0.41,11.98,6.62,23.64,19.7,96.08,6.61
I-B-XA1207672-190907-00032,155.3,155.6,163.7,117.54,12.06,12.3,0.41,11.97,6.41,22.24,16,103.05,6.4
I-B-XA1207672-190422-00289,170.4,178.08,158.2,117.07,12.08,12.24,,11.97,6.62,24.5,22.6,100.32,6.63
I-B-XA1207672-190905-01081,145.3,146.18,131.9,114.6,12.1,12.19,0.41,11.97,6.41,20.62,24.5,98.65,6.4
I-B-XA1207672-190610-00618,173.3,161.68,156.5,116.37,11.89,12.23,,11.97,6.62,24.29,18.8,98.18,6.6
I-B-XA1207672-190508-02691,181.2,151.44,174,114.65,12.11,12.25,,11.98,6.62,21.94,13.6,101.51,6.6
I-B-XA1207672-190831-00919,141.9,143.73,157.8,109.75,12.12,12.28,0.4,11.97,6.41,19.35,12.2,85.82,6.41
I-B-XA1207672-190508-02329,148.8,170.2,173.3,113.24,12.09,12.21,,11.97,6.62,23.5,17.9,100.66,6.62
I-B-XA1207672-190729-00311,183.3,152.4,157.1,114.07,11.83,12.24,0.39,11.97,6.62,24.57,14.8,94.4,6.61
I-B-XA1207672-190504-00299,168,163.34,191.3,118.43,12.08,12.24,,11.97,6.6,23.34,14.9,97.58,6.61
I-B-XA1207672-190727-01464,178.1,140.13,175.5,117.24,11.84,12.41,0.42,11.97,6.61,24.87,10.9,90.32,6.61
I-B-XA1207672-190830-04266,178,144.02,159.9,113.9,12.11,12.27,0.37,11.97,6.4,19.02,17,79.79,6.41
I-B-XA1207672-190907-00734,148.1,151.49,157.4,110.25,12.04,12.18,0.41,11.97,6.41,21.54,14.8,93.01,6.41
I-B-XA1207672-190713-00083,189.3,161.59,173.7,115.34,11.83,12.35,,11.97,6.6,23.87,16.8,107.75,6.63
I-B-XA1207672-190424-02396,157.3,158.9,151.6,110.06,12.08,12.1,,11.97,6.64,22.06,26.9,99.35,6.6
I-B-XA1207672-190504-01008,159.9,167.9,151.7,118.92,12.06,12.29,,11.97,6.62,25.48,11.9,97.68,6.62
I-B-XA1207672-190802-02967,153.9,155.67,164.6,113.34,11.81,12.34,0.34,11.98,6.61,24.92,13.3,104.16,6.61
I-B-XA1207672-190621-03309,162.6,156.4,170.9,114.87,11.87,12.24,,11.97,6.61,24.01,17,91.91,6.61
I-B-XA1207672-190904-01637,148.8,149.29,157.6,111.87,12.09,12.31,0.41,11.97,6.41,23.37,13.4,96.35,6.41
I-B-XA1207672-190907-02267,144.3,153.08,144.8,112.87,12.04,12.16,0.41,11.97,6.41,20.69,16.5,86.73,6.4
I-B-XA1207672-190829-00047,153.7,149.38,149.6,114.67,12.12,12.27,0.38,11.97,6.41,20.78,14.6,99.65,6.42
I-B-XA1207672-190907-01321,156,132.03,188.8,129.15,12.06,12.25,0.41,11.97,6.4,20.57,16.2,93.48,6.42
I-B-XA1207672-190715-00323,165.6,158.35,137,107.89,11.84,12.24,,11.97,6.62,25.82,23.7,102.81,6.62
I-B-XA1207672-190802-00896,163.1,153.59,166.5,113.91,11.82,12.35,0.38,11.97,6.61,24.84,8.1,99.77,6.61
I-B-XA1207672-190907-00673,134.2,135.57,183.4,116.02,12.07,12.25,0.41,11.97,6.4,20.88,14.8,98.98,6.42
I-B-XA1207672-190801-01355,147.4,162.45,159.2,113.64,11.83,12.24,0.38,11.97,6.61,26.01,15.8,101.1,6.62
I-B-XA1207672-190801-02506,163.1,158.93,175.1,110.3,11.84,12.25,0.37,11.97,6.61,25.03,15.5,94.5,6.61
I-B-XA1207672-190503-02553,163.8,149.76,135.9,105.39,12.09,12.14,,11.97,6.62,20,24,101.95,6.6
I-B-XA1207672-190830-01043,183.3,147.13,178.7,121.08,12.11,12.2,0.4,11.97,6.41,18.9,18.8,82.03,6.41
I-B-XA1207672-190422-00309,155.2,164.45,149.5,119.94,12.1,12.17,,11.97,6.6,22.22,21.3,98.57,6.61
I-B-XA1207672-190907-01532,166.6,162.35,150.9,108.28,12.05,12.24,0.41,11.97,6.41,22.15,16.8,104.49,6.41
I-B-XA1207672-190815-01317,141.9,155.38,142.1,116.37,11.82,12.26,0.37,11.97,6.61,27.99,13,99.13,6.61
I-B-XA1207672-190821-01102,122.1,160.7,135.9,115.9,11.8,12.35,0.39,11.97,6.61,27.07,21.1,106.31,6.6
I-B-XA1207672-190627-01814,159.7,155.68,153.8,113.89,11.71,12.2,,11.97,6.61,25.64,17.6,100.16,6.61
I-B-XA1207672-190429-01220,153.8,162.1,179.3,109.65,12.06,12.26,,11.98,6.61,23.82,16.9,100.05,6.64
I-B-XA1207672-190906-01441,155.8,138.88,156.5,114.01,12.05,12.35,0.41,11.97,6.4,22.73,40.2,96.52,6.42
I-B-XA1207672-190712-01683,195.2,164.08,197.7,120.61,11.83,12.33,,11.97,6.61,27.19,9.2,104.13,6.37
I-B-XA1207672-190713-00636,165.2,149.41,155.8,118.41,11.83,12.22,,11.97,6.61,26.88,27.3,111.23,6.63
I-B-XA1207672-190502-02277,164.1,156.89,137.8,112.11,12.08,12.35,,11.97,6.6,23.37,12.3,102.13,6.6
I-B-XA1207672-190425-00918,159.4,161.12,187.1,111.29,12.08,12.28,,11.97,6.62,19.22,12.1,98.5,6.61
I-B-XA1207672-190727-01465,152.5,148.62,168.2,112.47,11.83,12.29,0.39,11.97,6.61,24.07,17,100.02,6.61
I-B-XA1207672-190830-01828,163,152.59,160.8,113.47,12.1,12.31,0.39,11.97,6.41,18.47,10.1,92.91,6.41
I-B-XA1207672-190528-02858,155.2,147.86,161.3,115.24,11.91,12.3,,11.97,6.64,23.2,17.3,97.41,6.63
I-B-XA1207672-190504-00395,154.2,158.98,157.8,112.36,12.07,12.24,,11.97,6.62,23.16,16.5,104.66,6.6
I-B-XA1207672-190429-00501,146.2,166.09,153.7,113.61,12.07,12.32,,11.97,6.62,28.61,13.5,101.29,6.63
I-B-XA1207672-190528-02840,152,148.45,169.5,118.77,11.9,12.35,,11.97,6.64,23.28,9.4,93.05,6.62
I-B-XA1207672-190528-01279,147.3,156.71,183.9,109.58,11.9,12.35,,11.98,6.62,24.13,10.8,101.91,6.6
I-B-XA1207672-190831-00134,157.1,141.67,139.5,116.09,12.12,12.37,0.37,11.97,6.42,17.31,7.8,76.49,6.41
I-B-XA1207672-190424-03122,163.1,183.98,186.9,122.7,12.05,12.14,,11.97,6.62,25.09,33.7,107.29,6.61
I-B-XA1207672-190828-01579,157.2,153.15,161.4,114.28,12.13,12.14,0.4,11.97,6.4,19.65,32.8,93.33,6.4
I-B-XA1207672-190520-00526,157.7,175.88,151.9,114.57,11.87,12.19,,11.97,6.6,25.21,16.2,98.09,6.61
I-B-XA1207672-190712-01800,147.4,148,160.4,113.64,11.85,12.18,,11.97,6.6,27.21,19.8,105.73,6.61
I-B-XA1207672-190422-00245,174.3,176.41,166.4,116.84,12.07,12.15,,11.98,6.62,24.45,22.3,102.36,6.64
I-B-XA1207672-190830-04251,181.5,157.33,174.9,110.39,12.1,12.23,0.4,11.97,6.41,18.66,15.7,83.78,6.4
I-B-XA1207672-190530-03906,150,159.26,158.9,116.05,11.9,12.27,,11.98,6.62,24.12,26.6,88.86,6.62
I-B-XA1207672-190712-01128,181.1,144.37,177.5,111.77,11.86,12.25,,11.97,6.61,26.56,18.4,96.76,6.62
I-B-XA1207672-190906-02619,163.8,158.82,148.8,116.15,12.04,12.21,0.41,11.97,6.4,23.98,19.9,102.07,6.42
I-B-XA1207672-190615-01707,143.9,148.8,151.2,112.63,11.91,12.34,,11.97,6.62,24.31,10.7,90.2,6.6
I-B-XA1207672-190829-00471,151.4,155.47,161.3,113,12.11,12.27,0.39,11.97,6.41,17.84,12.4,85.49,6.41
I-B-XA1207672-190504-01351,161.2,161.26,166.2,112.31,12.07,12.11,,11.97,6.63,22.63,26.9,102.76,6.61
I-B-XA1207672-190520-00521,163.7,162.81,149.1,116.94,11.89,12.25,,11.97,6.61,23.52,14.2,90.94,6.6
I-B-XA1207672-190907-02775,168.9,166.22,176.3,113.82,12.03,12.3,0.41,11.97,6.41,21.92,14.9,98.71,6.4
I-B-XA1207672-190530-03031,154.5,167.83,159.2,107.66,11.89,12.25,,11.98,6.62,24.28,11.8,90.95,6.61
I-B-XA1207672-190530-04342,163.2,153.01,163.2,110.16,11.89,12.25,,11.97,6.61,24.54,14.1,91.55,6.62
I-B-XA1207672-190503-02483,171.5,170.28,159.9,114.41,12.06,12.16,,11.98,6.63,23.65,19.9,99.94,6.63
I-B-XA1207672-190828-01115,145.4,151.38,159,118.73,12.13,12.41,0.4,11.97,6.41,20.54,11,95.52,6.41
I-B-XA1207672-190712-01682,165,162.64,178.2,113.2,11.84,12.31,,11.97,6.64,27.62,17.2,110.5,6.61
I-B-XA1207672-190905-00685,159.8,156.25,134.9,114.49,12.09,12.31,0.41,11.97,6.41,21.7,15.2,97.48,6.42
I-B-XA1207672-190907-02196,181.5,154.76,147.5,133.35,12.05,12.33,0.41,11.97,6.4,23.34,15.8,94.94,6.41
I-B-XA1207672-190424-02193,153.6,161.01,170,113.03,12.09,12.32,,11.97,6.62,24.67,21,95.97,6.61
I-B-XA1207672-190424-02894,112.1,167.87,164.9,115.88,12.06,12.23,,11.97,6.63,25.42,21.3,102.44,6.6
I-B-XA1207672-190907-00217,153.4,145.63,172.9,108.47,12.07,12.3,0.41,11.97,6.41,22.31,12.9,93.24,6.41
I-B-XA1207672-190906-00156,149.7,157.35,137,104.79,12.03,12.25,0.41,11.97,6.4,24.8,16.9,105.17,6.41
I-B-XA1207672-190815-01677,157.4,165.92,177.5,112.99,11.81,12.18,0.36,11.97,6.6,26.74,18.1,107.32,6.61
I-B-XA1207672-190701-00651,143.7,145.25,164.3,105.75,11.76,12.26,,11.97,6.6,26.46,15,94.47,6.61
I-B-XA1207672-190906-03921,141.9,142.31,149.5,115.6,12.06,12.27,0.41,11.97,6.41,21.99,18.8,97.57,6.4
I-B-XA1207672-190906-04082,187.6,152.4,161.4,118.62,12.05,12.15,0.41,11.97,6.4,23.85,16,100.65,6.41
I-B-XA1207672-190504-00431,156.9,177.31,149.3,112.58,12.08,12.18,,11.97,6.62,26.21,26.4,104.63,6.64
I-B-XA1207672-190830-03115,149.2,142.3,159.6,114.02,12.11,12.23,0.39,11.97,6.43,16.9,13.6,79.05,6.4
I-B-XA1207672-190706-02208,172.4,143.95,150.6,116.4,11.8,12.24,,11.97,6.61,23.63,18,93.69,6.6
I-B-XA1207672-190530-03225,172.9,169.95,140.6,111.7,11.89,12.2,,11.97,6.62,24.07,38.2,90.34,6.61
I-B-XA1207672-190511-01157,165.4,164.63,176.3,112.16,11.97,12.29,,11.97,6.62,25.84,11.2,106.07,6.62
I-B-XA1207672-190713-00238,139.2,143.52,172.9,115.89,11.84,12.3,,11.97,6.6,28.8,18.2,109.45,6.64
I-B-XA1207672-190422-00069,187.4,177.01,169.8,118.5,12.08,12.2,,11.97,6.61,22.07,17.3,97.76,6.61
I-B-XA1207672-190830-01906,157.2,150.99,144.7,112.58,12.11,12.3,0.4,11.97,6.41,20.51,12.2,92.71,6.42
I-B-XA1207672-190502-02436,149.1,173.88,155.2,109.58,12.06,12.2,,11.98,6.63,24.13,31.7,93.79,6.61
I-B-XA1207672-190802-01999,163,161.91,197.4,110.13,11.82,12.29,0.35,11.97,6.61,25.89,19.7,98.96,6.51
I-B-XA1207672-190615-01745,153.9,147.73,141.7,116.06,11.9,12.28,,11.97,6.62,23.59,13.7,93.06,6.61
I-B-XA1207672-190503-00956,166.3,170.54,149.2,110.89,12.07,12.24,,11.97,6.62,23.62,17.6,100.79,6.62
I-B-XA1207672-190502-01157,134.4,156.51,190,112.02,12.1,12.23,,11.98,6.62,25.18,16.3,98.19,6.61
I-B-XA1207672-190713-00013,171.2,153.75,183.4,115.36,11.82,12.3,,11.97,6.64,25.49,14.7,107.55,6.61
I-B-XA1207672-190713-00600,146.9,156.04,178.6,117.52,11.83,12.21,,11.98,6.62,27.46,16.6,97,6.63
I-B-XA1207672-190528-01301,148.3,169.5,140.9,111.61,11.88,12.26,,11.97,6.61,26.05,13.6,103.49,6.61
I-B-XA1207672-190801-01447,166,161.7,142.7,116.76,11.82,12.23,0.38,11.97,6.6,27.1,25.5,100.07,6.6
I-B-XA1207672-190831-00241,140.1,149.13,154.6,114.88,12.09,12.18,0.4,11.97,6.4,18.89,18.8,82.27,6.41
I-B-XA1207672-190907-02064,167.4,142.94,162.2,109.68,12.06,12.26,0.39,11.97,6.41,20.26,15,99.93,6.41
I-B-XA1207672-190422-00484,182.3,186.13,175.5,115.86,12.05,12.24,,11.97,6.62,21.3,32.8,102.5,6.61
I-B-XA1207672-190519-00034,168.8,170.3,149.8,110.79,11.9,12.21,,11.98,6.6,23.52,24.3,94.95,6.6
I-B-XA1207672-190830-04312,146.7,149.5,169.1,109.9,12.14,12.23,0.38,11.97,6.41,17.78,18.1,80.65,6.42
I-B-XA1207672-190906-01930,150.1,134.4,141.6,111.78,12.04,12.33,0.41,11.97,6.41,25.24,15.7,103.6,6.41
I-B-XA1207672-190513-00196,147.7,170.04,163.3,109.15,11.91,12.2,,11.98,6.62,31.07,17.3,110.64,6.61
I-B-XA1207672-190828-01603,163.3,170.61,169.1,115.27,12.11,12.25,0.4,11.97,6.4,21.64,17.1,97.94,6.41
I-B-XA1207672-190520-00267,164.3,155.19,152,110.97,11.9,12.31,,11.97,6.62,22.22,14.2,99.94,6.62
I-B-XA1207672-190830-03820,182.5,141.6,168.4,117.11,12.12,12.17,0.4,11.97,6.4,17.2,21,82.31,6.4
I-B-XA1207672-190503-02847,154.6,155.46,133.4,115.23,12.09,12.24,,11.97,6.61,25.33,20.9,97.06,6.61
I-B-XA1207672-190712-03200,181.5,149.02,197.7,111.54,11.86,12.31,,11.97,6.61,24.92,10.5,100.72,6.41
I-B-XA1207672-190503-00994,175.4,162.64,165.8,119.32,12.06,12.18,,11.97,6.63,25.33,17.3,101.69,6.61
I-B-XA1207672-190904-01396,148.8,149.76,134.2,110.66,12.09,12.24,0.39,11.97,6.41,20.53,14.4,96.44,6.41
I-B-XA1207672-190906-03306,174.7,138.14,169.2,117.55,12.05,12.3,0.41,11.97,6.4,22.62,17.3,98.14,6.41
I-B-XA1207672-190829-00456,137.4,156.22,152.6,113.53,12.12,12.26,0.39,11.97,6.41,18.54,19.5,84.46,6.4
I-B-XA1207672-190906-02772,163.4,138.22,148.2,107.63,12.05,12.31,0.41,11.97,6.41,21.34,16.4,93.48,6.41
I-B-XA1207672-190528-03370,150,151.9,148.5,108.9,11.9,12.28,,11.97,6.61,23.11,10.9,86.69,6.61
I-B-XA1207672-190830-04253,171.2,142.87,171.2,109.1,12.13,12.34,0.39,11.97,6.41,17.89,18.9,80.51,6.44
